id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365,number_of_reviews,last_review
33352705,Urban Einzelzimmer,Au-Haidhausen,48.12887,11.60442,Hotel room,500.0,1,180,0,
33366203,Film & Photo LOFTs 80qm / next to Oktoberfest,Schwanthalerhöhe,48.13478,11.53611,Entire home/apt,200.0,2,179,41,2024-10-02
33411641,Junior Suite,Au-Haidhausen,48.12887,11.60442,Hotel room,500.0,1,180,2,2019-09-25
33412699,Moderne stilvolle Wohnung im Herzen Münchens,Maxvorstadt,48.14745,11.57503,Entire home/apt,224.0,5,341,170,2024-12-12
33439780,Stylisch eingerichtete Wohnung mitten in München,Maxvorstadt,48.14546,11.57589,Entire home/apt,130.0,5,345,161,2024-12-17
33463675,"Easylivingmunich, Herbergshaus mit Garten ,zentral",Au-Haidhausen,48.13207,11.59751,Private room,79.0,2,102,48,2024-12-15
33544938,"Top Lage Einzel-, Doppel- oder 3-Bettzimmer",Berg am Laim,48.12192838971167,11.62674169159438,Private room,60.0,2,19,19,2024-10-07
33547312,Hochwertige Wohnung in Bestlage Maxvorstadt,Maxvorstadt,48.14767,11.5773,Entire home/apt,120.0,5,11,7,2023-02-17
33587376,Schönes Zimmer in stilvoller Altbauwohnung,Sendling,48.11073,11.53892,Private room,70.0,3,21,0,
33631731,Gemütliches Privatzimmer in der Maxvorstadt,Maxvorstadt,48.14651,11.55339,Private room,80.0,1,125,17,2024-07-23
33681609,Rooftop apartment with fireplace and terrace,Altstadt-Lehel,48.13108,11.56917,Entire home/apt,216.0,5,68,0,
33716757,Overnight stay close to MUC's heart,Pasing-Obermenzing,48.14699,11.45006,Shared room,42.0,2,360,19,2023-09-24
33767567,"2 bedrooms with ensuite bathroom, perfect location",Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09122,11.49918,Private room,70.0,1,147,40,2024-11-29
33770535,Atelierzimmer im grünen Münchner Süden,Untergiesing-Harlaching,48.08828,11.55341,Private room,50.0,1,330,16,2024-12-07
33792601,Cozy attic-room; close to Oktoberfest,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08342,11.49479,Private room,45.0,1,146,48,2024-08-18
33866818,Cozy and quiet place - fast WiFi - sweet dog,Laim,48.14202,11.50721,Private room,40.0,3,179,46,2024-12-21
34058783,100qm Design-Whg mit tollem Ausblick ins Grüne.,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07912,11.51214,Entire home/apt,157.0,2,245,32,2024-09-28
34193278,NEW*** Fancy Ready-to-Live Apartment in Munch City,Sendling,48.11318,11.55102,Entire home/apt,129.0,180,270,27,2023-08-01
34194191,Wohnung direkt an der Wiesn,Ludwigsvorstadt-Isarvorstadt,48.137615,11.553809,Entire home/apt,183.0,2,11,12,2024-09-17
34228576,2 ROOM Appart. Close FIERA & METRO parking inklus.,Tudering-Riem,48.1285,11.68519,Entire home/apt,198.0,3,169,11,2024-11-16
34298106,Schmuckstück im beliebten Szeneviertel.,Au-Haidhausen,48.12912,11.60253,Entire home/apt,280.0,1,296,86,2024-12-08
34312665,Luxury apartment in Downtown next to Marienplatz,Altstadt-Lehel,48.13440704345703,11.578750610351562,Entire home/apt,650.0,1,304,147,2024-12-10
34328003,Super City Center Luxury Apartment,Altstadt-Lehel,48.13588,11.57356,Entire home/apt,189.0,2,11,10,2019-10-23
34331943,"Lichthof Schlafoase ""Sunlight"" mitten im Hotspot",Ludwigsvorstadt-Isarvorstadt,48.13024,11.579,Entire home/apt,147.0,1,309,248,2024-12-10
34338749,"Chummy Room, 5 min to Oktoberfest",Schwanthalerhöhe,48.13774,11.54434,Private room,234.0,2,362,8,2024-10-06
34431776,"""Moonlight"" Schlafoase mitten im Szenenviertel",Ludwigsvorstadt-Isarvorstadt,48.13081,11.57832,Entire home/apt,105.0,1,319,200,2024-12-12
34436149,Stilvolle Altbauwohnung in Schwabing,Schwabing-West,48.1639,11.57251,Entire home/apt,233.0,3,201,82,2024-12-02
34444247,Zentrales und gemütliches Einzelzimmer,Sendling,48.11684036254883,11.548094749450684,Private room,59.0,2,20,58,2024-10-31
34487416,MODERN STUDIO WITH INFRARED CABIN,Bogenhausen,48.13898,11.61619,Entire home/apt,52.0,2,2,44,2024-10-07
34522268,Private room near Trade Fair - Privatzr. / Messe,Tudering-Riem,48.12999,11.69637,Private room,95.0,1,67,10,2024-09-01
34542675,Große drei Zimmer Wohnung mit riesiger Terrasse.,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0901,11.51311,Entire home/apt,200.0,3,75,45,2024-09-29
34616890,"Sunny, quiet room in Pasing",Pasing-Obermenzing,48.15014,11.47045,Private room,68.0,2,193,15,2024-11-04
34642714,gemütliche Dachgeschosswohnung,Hadern,48.11381,11.48423,Entire home/apt,120.0,2,137,179,2024-12-08
34644248,"Zimmerwohnung in München in zentrale Lage, U-Bahn",Ramersdorf-Perlach,48.12039,11.60282,Entire home/apt,200.0,10,90,0,
34659449,Lovely spacious apartment in central location 60qm,Neuhausen-Nymphenburg,48.14594,11.54115,Entire home/apt,111.0,3,42,44,2024-10-05
34663855,Wohnung mitten im Trendviertel Gärtnerplatz,Ludwigsvorstadt-Isarvorstadt,48.12945,11.57701,Private room,55.0,15,58,3,2021-08-01
34677963,"""Little Star""  Schlafoase im Zentrum",Ludwigsvorstadt-Isarvorstadt,48.13014,11.57838,Entire home/apt,110.0,1,321,200,2024-12-12
34853535,Westendgirl,Schwanthalerhöhe,48.13923,11.54296,Entire home/apt,100.0,3,48,8,2024-11-15
34919369,"Möblierte 2,5 Zi Whg München Süd",Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08322,11.49345,Private room,70.0,7,358,0,
34928560,⭐️Souterrain Munich | 20min Oktoberfest / Downtown,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08721,11.51923,Entire home/apt,81.0,1,345,153,2024-12-03
34958762,Gemütliche Wohnung an der Theresienwiese,Sendling,48.12735,11.53972,Entire home/apt,49.0,4,57,23,2024-12-10
35052942,Entspannen in geräumiger und schöner Villa Mü-Ost,Bogenhausen,48.14189,11.66275,Private room,48.0,1,43,33,2024-08-15
35106492,Modern 2 room appartment close to city centre,Untergiesing-Harlaching,48.09705,11.56811,Entire home/apt,180.0,3,5,8,2023-01-01
35117599,Rooftop Innenstadtwohnung,Schwanthalerhöhe,48.13773,11.54488,Entire home/apt,583.0,1,252,24,2024-12-08
35247633,SERVUS IN MUNICH!,Ludwigsvorstadt-Isarvorstadt,48.1281,11.5712,Entire home/apt,84.0,2,0,11,2024-04-13
35284838,Perfect located flat for your Munic-Trip!,Au-Haidhausen,48.13513,11.60816,Entire home/apt,110.0,1,171,34,2023-06-22
35297338,Exclusive Retreat for Style and Relaxation,Neuhausen-Nymphenburg,48.16328,11.50928,Entire home/apt,990.0,2,248,17,2024-12-04
35380727,Gemütliches Zimmer für 1-2 Personen Küche/Bad,Tudering-Riem,48.11875,11.65839,Private room,44.0,1,62,362,2024-12-14
35509339,Süsses DZ mit Blick ins Gruene (Bett 160/200),Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08752,11.53279,Private room,69.0,2,179,23,2024-11-14
35528847,Studio Apartment 2,Allach-Untermenzing,48.19336,11.4474,Private room,59.0,1,230,0,
35533753,Cozy modern flat in Westend,Sendling-Westpark,48.13261198842838,11.524842153223355,Entire home/apt,131.0,2,3,5,2024-11-03
35539446,"Bright, quiet and central 55 sm flat",Neuhausen-Nymphenburg,48.14999,11.53074,Entire home/apt,600.0,100,178,1,2019-09-28
35559074,Cozy room in the centre of Munich,Ludwigsvorstadt-Isarvorstadt,48.13309,11.57539,Private room,150.0,1,362,3,2022-10-08
35565592,Gemütliches Zimmer in sehr schöner Altbauwohnung,Bogenhausen,48.13947,11.60795,Private room,40.0,30,310,0,
35662969,Beautiful 2-bedroom apartment in Munich center,Laim,48.14137,11.51177,Entire home/apt,111.0,4,313,10,2024-11-14
35762243,Entspanne Dich in Münchner Villa für 1-5 Personen,Bogenhausen,48.14233,11.6606,Private room,45.0,1,43,21,2024-05-16
35861477,mk | hotel münchen city - Einzelzimmer Economy,Ludwigsvorstadt-Isarvorstadt,48.13672,11.56118,Hotel room,100.0,1,261,31,2024-10-21
35862255,mk | hotel münchen city - Queen Zimmer,Ludwigsvorstadt-Isarvorstadt,48.13404,11.55717,Hotel room,100.0,1,278,78,2024-09-13
35862332,mk | hotel münchen city - King Zimmer,Ludwigsvorstadt-Isarvorstadt,48.13317,11.55752,Hotel room,100.0,1,276,9,2024-07-13
35862549,mk | hotel münchen city - Standard Doppelzimmer,Ludwigsvorstadt-Isarvorstadt,48.13404,11.55717,Hotel room,100.0,1,266,2,2023-10-22
35863816,mk|hotel münchen max-weber-platz - Doppelzimmer,Au-Haidhausen,48.13814,11.60335,Hotel room,100.0,1,273,47,2024-09-10
35863892,mk|hotel münchen max-weber-platz - Dreibettzimmer,Au-Haidhausen,48.13814,11.60335,Hotel room,100.0,1,234,20,2024-10-15
35864167,[1-8] Unterkunft in Oktoberfestnähe,Schwanthalerhöhe,48.13687,11.54362,Private room,234.0,2,352,13,2024-10-01
35892900,Cozy Room in the Olympic Village,Milbertshofen-Am Hart,48.18513,11.54883,Private room,69.0,2,164,52,2024-08-10
35899159,"Families welcome: big, sunny flat in Munich center",Au-Haidhausen,48.12337,11.5945,Entire home/apt,1014.0,2,91,47,2024-08-26
35907198,Entspannt Euch in Münchner Villa für 1-5 Personen,Bogenhausen,48.14221,11.66253,Private room,50.0,1,43,34,2024-11-14
35958086,Ganze Wohnung - nutze ca 20 Tage im Jahr die Couch,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08453,11.47927,Entire home/apt,40.0,27,118,17,2024-09-01
35958270,Beautiful blue room - Munich center,Laim,48.14264,11.50854,Private room,75.0,3,323,81,2024-10-06
36021107,Super-zentral in Münchner Innenstadt,Ludwigsvorstadt-Isarvorstadt,48.13057,11.56401,Entire home/apt,35.0,90,202,2,2021-10-15
36054399,"Premium tiny room, perfekte Lage",Au-Haidhausen,48.13211,11.60589,Entire home/apt,90.0,2,158,87,2024-11-14
36132237,Luxury 85 m2 Residence  Marienplatz,Ludwigsvorstadt-Isarvorstadt,48.1323,11.57961,Entire home/apt,469.0,2,214,182,2024-12-10
36255625,Gemütliches Apartment nahe Klinikum Grosshadern,Hadern,48.10699,11.48366,Entire home/apt,121.0,2,34,13,2024-07-29
36306137,Zentrale 1 Raum Wohnung in Schwabing - München,Schwabing-West,48.1675,11.58038,Entire home/apt,100.0,60,143,4,2023-09-14
36306382,"Apartment ""Anna"" designed by Matteo Thun",Ludwigsvorstadt-Isarvorstadt,48.1266,11.55321,Entire home/apt,147.0,1,35,38,2024-12-04
36340476,Helles modernes Apartment,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0898,11.53505,Entire home/apt,95.0,5,80,14,2024-08-19
36350654,Stylish modern renovated central flat,Neuhausen-Nymphenburg,48.15931,11.54352,Entire home/apt,137.0,3,89,14,2024-10-08
36353650,Cozy Flat near City Centre with Balcony,Maxvorstadt,48.15252,11.56404,Entire home/apt,230.0,2,179,58,2024-07-29
36539873,Best Rooftop appartment in Munich,Schwabing-Freimann,48.17078,11.58553,Entire home/apt,450.0,2,63,12,2024-09-28
36562632,The Green House (150m²) Private Garden & Whirlpool,Laim,48.13372,11.50625,Entire home/apt,579.0,3,7,48,2024-10-10
36594960,Ruhige und helle Souterrainwohnung mit Komfort,Aubing-Lochhausen-Langwied,48.13674,11.43604,Entire home/apt,69.0,1,88,26,2024-11-30
36769959,STUDIO WITH AMAZING VIEW OVER MUNICH & TERRACE,Au-Haidhausen,48.12751,11.59231,Entire home/apt,139.0,2,116,8,2024-06-23
36793380,"Bright, quiet apartment in the center of Munich",Au-Haidhausen,48.12355,11.57775,Entire home/apt,400.0,3,16,7,2024-11-30
36797490,Private room next to Oktoberfest (2min),Schwanthalerhöhe,48.13682,11.53754,Private room,264.0,1,365,4,2019-10-12
36854495,Nice & centrical 2 bed room flat near Königsplatz,Maxvorstadt,48.14921,11.56142,Entire home/apt,48.0,2,228,29,2024-09-06
36973690,1 Zimmer Wohnung,Obergiesing,48.11521,11.58851,Entire home/apt,70.0,2,170,75,2024-12-04
37028898,A room with a bed in the city center of Munich,Milbertshofen-Am Hart,48.19631,11.58457,Private room,250.0,2,365,0,
37049074,Bright room with private balcony to the courtyard,Au-Haidhausen,48.1242,11.58958,Private room,56.0,2,14,40,2024-10-06
37079503,Cozy private jungle flat in CityCentre,Ludwigsvorstadt-Isarvorstadt,48.12969,11.56909,Entire home/apt,162.0,2,40,58,2024-12-06
37223895,Günstige und schöne Stadtwohnung,Schwabing-West,48.16204,11.56955,Entire home/apt,70.0,5,3,25,2024-09-23
37229241,Spacious Designer House Near City Centre,Pasing-Obermenzing,48.1605,11.4811,Entire home/apt,742.0,3,250,66,2024-11-11
37245732,"Private room & dedicated bathroom, good transit",Ramersdorf-Perlach,48.09948,11.63812,Private room,50.0,2,145,46,2024-11-26
37418102,💥 Panorama in center next to Theresienwiese💥,Maxvorstadt,48.14271,11.54423,Entire home/apt,744.0,2,206,7,2024-06-21
37426027,"Voll möblierte, helle 3,5 Zimmer Wohnung •2 Betten",Ramersdorf-Perlach,48.09984,11.65648,Entire home/apt,90.0,180,270,4,2019-10-12
37440198,Ruhige Oase mitten in Schwabing,Schwabing-West,48.16098,11.57253,Private room,63.0,1,1,85,2024-10-06
37494671,wunderschöne renovierte Altbauwohnung,Altstadt-Lehel,48.1386963645656,11.588239276956005,Entire home/apt,150.0,28,148,3,2024-09-30
37510602,"Modernes Studio (No.1) Allianzarena, BMW, MOC, MTC",Milbertshofen-Am Hart,48.20242,11.58435,Entire home/apt,119.0,1,103,115,2024-12-08
37591960,Cozy Cat Cave,Bogenhausen,48.14306,11.623,Entire home/apt,130.0,3,158,26,2024-10-09
37617511,Oktoberfest 2019,Ludwigsvorstadt-Isarvorstadt,48.12834,11.55983,Private room,300.0,7,87,0,
37628844,Beautiful room centrally located,Obergiesing,48.117266090933015,11.590512627699477,Private room,60.0,1,79,3,2024-06-21
37654617,1. Vallis: New Munich Style Apartment,Feldmoching-Hasenbergl,48.19259,11.54741,Entire home/apt,272.0,2,27,166,2024-12-07
37674652,Nice cozy apartment in central Munich,Au-Haidhausen,48.12533,11.57859,Entire home/apt,190.0,2,283,26,2024-12-19
37683310,One room in a flat in the centre of munich,Altstadt-Lehel,48.13712,11.58925,Private room,93.0,2,351,81,2024-10-20
37737602,Schönes Zimmer in Altbauwohnung am Rotkreuzplatz,Neuhausen-Nymphenburg,48.15453,11.53263,Private room,80.0,1,89,3,2019-10-09
37778106,Oktoberfest modern Apartment,Schwabing-West,48.17752647061689,11.5719499363352,Entire home/apt,143.0,2,89,2,2024-09-29
37780150,Zimmer mit  Balkon am Park,Milbertshofen-Am Hart,48.17919,11.58115,Private room,95.0,3,365,0,
37797930,Zentrale Gartenwohnung in Schwabing,Schwabing-Freimann,48.17731,11.61018,Entire home/apt,105.0,2,75,14,2024-08-25
37805806,"15 min Oktoberfest, eigenes Bad mit Badewanne",Sendling-Westpark,48.11294,11.52367,Private room,160.0,2,88,16,2024-10-07
37820534,Cozy room next to octoberfest,Schwanthalerhöhe,48.13559,11.54219,Private room,190.0,2,177,1,2022-09-25
37893632,Appartment zentral Implerstraße (direkt an U3/U6),Sendling,48.12095,11.55127,Entire home/apt,260.0,2,89,12,2024-10-06
37939918,Guest Room at Muenchner Freiheit,Schwabing-Freimann,48.16208,11.5866,Entire home/apt,70.0,5,158,36,2024-12-07
37965016,Tolle 2 Zimmer Wohnung mit Charme Terrassenbalkon,Tudering-Riem,48.1132,11.70144,Entire home/apt,96.0,2,58,42,2024-10-24
37978289,"Nur 15 min in die City: 4 Pers., ganze Wohnung",Schwabing-West,48.16313,11.56538,Entire home/apt,226.0,3,151,47,2024-10-04
38011460,Beautiful Penthouse Apartment in Central Munich,Maxvorstadt,48.15056,11.56411,Entire home/apt,123.0,2,5,27,2024-12-08
38019558,Oktoberfest close to city center(shared),Schwanthalerhöhe,48.13875,11.52706,Shared room,60.0,1,82,1,2024-09-02
38037200,Modernes Zimmer direkt am Hirschgarten,Neuhausen-Nymphenburg,48.14803,11.51461,Private room,80.0,10,83,0,
38062749,Spacious and stylish apartment with large balcony,Schwabing-West,48.16143,11.5766,Entire home/apt,100.0,2,143,26,2023-07-01
38097552,"Haidhausen 1, Innenstadt (zu Fuß) und Isarauen",Au-Haidhausen,48.1314,11.59322,Private room,80.0,1,326,42,2024-12-12
38100507,Wohnen wie im Schloss,Pasing-Obermenzing,48.13839,11.44354,Private room,54.0,1,84,144,2024-12-04
38143811,3. Lorena: Munich Style Apartment,Feldmoching-Hasenbergl,48.19085,11.54804,Entire home/apt,246.0,3,222,108,2024-12-06
38148619,Loft directly next to Oktoberfest and downtown,Schwanthalerhöhe,48.14058,11.53154,Entire home/apt,1000.0,1,284,229,2024-12-21
38177631,Luxury Apartment (perfect for fairs) with view,Bogenhausen,48.16905,11.64531,Entire home/apt,206.0,1,232,19,2024-07-15
38223997,Schönes Zimmer im Zentrum von München,Ludwigsvorstadt-Isarvorstadt,48.12883,11.56083,Private room,75.0,4,33,72,2024-12-15
38246385,Moderne & ruhige Wohnung in MUC,Sendling-Westpark,48.1102019171081,11.523016791411145,Entire home/apt,144.0,3,181,2,2024-09-28
38249228,"Near to Oktoberfest, Self Check In & Out",Neuhausen-Nymphenburg,48.14502,11.53159,Private room,53.0,1,5,91,2024-12-13
38260029,Gästezimmer Mo-Fr,Milbertshofen-Am Hart,48.18868,11.5654,Private room,39.0,14,0,1,2019-10-05
38281381,Appartement mit eigenem Eingang U-Bahn Nähe,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09242,11.50693,Entire home/apt,89.0,30,256,232,2024-12-05
38307061,3 Bett Apartment mit Küche · 3 Bett Apartment mit Küche,Milbertshofen-Am Hart,48.18128,11.56863,Hotel room,114.0,1,346,441,2024-12-26
38308384,Doppelzimmer mit Balkon und Küche,Milbertshofen-Am Hart,48.18184,11.56721,Hotel room,86.0,1,362,570,2024-12-19
38308742,Doppelzimmer mit Balkon und Küche (Twin),Milbertshofen-Am Hart,48.18142,11.56719,Hotel room,86.0,1,361,662,2024-12-24
38308756,Superior-Doppelzimmer mit Dachterrasse,Milbertshofen-Am Hart,48.18155,11.56743,Hotel room,103.0,1,363,40,2024-12-22
38341515,Familiäres Klima:)nah am Oktoberfest;)),Laim,48.13208,11.50594,Private room,195.0,1,179,14,2024-09-29
38345927,Private room -10 walking minutes to Octoberfest :),Ludwigsvorstadt-Isarvorstadt,48.12538,11.56636,Private room,313.0,1,180,1,2022-09-25
38363919,Familiäres Klima:))nah am Oktoberfest:))),Laim,48.13219,11.5043,Private room,195.0,1,179,7,2024-09-29
38369024,Cosy room for the Oktoberfest,Allach-Untermenzing,48.17928,11.44238,Private room,54.0,1,28,13,2024-12-26
38371907,Charmante 2-Zimmer Wohnung Nähe Oktoberfest,Ludwigsvorstadt-Isarvorstadt,48.12992,11.5683,Entire home/apt,380.0,2,170,11,2024-10-09
38380858,Loft mit Gästezimmer in Haidhausen,Au-Haidhausen,48.13771,11.61053,Private room,57.0,21,147,86,2024-12-22
38385381,Trendy Neighbourhood,Schwabing-West,48.16469,11.56999,Entire home/apt,177.0,3,20,38,2024-11-15
38416858,Charming apartment,Maxvorstadt,48.1546994,11.5645982,Entire home/apt,84.0,6,28,0,
38426978,Schöne Wohnung mit top Lage zur Wiesn,Moosach,48.18378,11.52781,Entire home/apt,250.0,2,88,0,
38447642,Perfect for Oktoberfest: Basic but clean & central,Altstadt-Lehel,48.13464,11.57897,Private room,373.0,2,90,1,2023-06-13
38451154,"BB at Munich 12 minutes to the ""Wies'n"".",Hadern,48.11898,11.49108,Private room,137.0,2,87,3,2024-09-29
38454698,Your Dream Apartment in Historical Landmark,Maxvorstadt,48.14767,11.57676,Entire home/apt,165.0,2,67,51,2024-12-10
38457761,Lucky Lu - easy living Appartement,Berg am Laim,48.11929,11.64515,Entire home/apt,69.0,2,153,53,2024-10-11
38482782,Spacious rooms in best area with huge terrace,Neuhausen-Nymphenburg,48.16352,11.51878,Private room,325.0,3,89,9,2024-09-28
38483715,"200 Meter zur  U-Bahn, nähe Messe/Einkaufszentrum",Tudering-Riem,48.13091,11.69921,Private room,43.0,1,41,271,2024-12-19
38487226,Oktoberfest/Expo Real/City 58sqm stylish apartment,Berg am Laim,48.11806,11.63944,Entire home/apt,152.0,2,134,38,2024-10-08
38509715,Central & lovely! only 5 min to main train Station,Neuhausen-Nymphenburg,48.15257,11.53639,Entire home/apt,79.0,4,16,58,2024-12-20
38509737,"Room with view to the ""Englischer Garten""",Schwabing-Freimann,48.16593,11.60149,Private room,88.0,2,80,74,2024-12-16
38534819,Wonderful Apartment /Leopoldstraße/Schwabing,Schwabing-Freimann,48.17451,11.58574,Entire home/apt,300.0,2,89,0,
38546082,"Designerwohnung nah zur Messe & Wiesn, Freizeitbad",Bogenhausen,48.15573,11.63129,Entire home/apt,155.0,3,12,11,2024-09-28
38588445,Beautiful Apartment,Laim,48.1415,11.51035,Private room,42.0,14,88,0,
38609453,Nice Rooftop Apartment next to Oktoberfest Wiesn,Schwanthalerhöhe,48.13764,11.5471,Entire home/apt,890.0,1,363,0,
38612276,Beautiful apartment  downtown Munich,Schwabing-Freimann,48.15345,11.58321,Entire home/apt,154.0,3,34,13,2023-11-30
38622383,Luxury Apt for 4 in Haidhausen nr Rosenheimerplatz,Au-Haidhausen,48.12678,11.59614,Entire home/apt,250.0,3,309,67,2024-12-06
38663561,Privatzimmer im Familienhaus,Tudering-Riem,48.12227,11.67714,Private room,95.0,1,360,30,2024-11-15
